Stage 2: Starting BQSR for SRR10286930.sorted.dedupe.bam
Using GATK jar /export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -Xmx20G -XX:+UseParallelGC -XX:ParallelGCThreads=10 -jar /export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar BaseRecalibrator -L /export/home/andrew/genome/hg38_v0_20231023/wgs_coverage_regions.hg38.interval_list -R /export/home/andrew/genome/hg38_v0_20231023/Homo_sapiens_assembly38.fasta -I SRR10286930.sorted.dedupe.bam --known-sites /export/home/andrew/genome/hg38_v0_20231023/Homo_sapiens_assembly38.dbsnp138.vcf --known-sites /export/home/andrew/genome/hg38_v0_20231023/Homo_sapiens_assembly38.known_indels.vcf.gz --known-sites /export/home/andrew/genome/hg38_v0_20231023/Mills_and_1000G_gold_standard.indels.hg38.vcf.gz -O SRR10286930.sorted.dedupe.recal_data.table
01:33:11.366 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/export/approved/gatk-4.5.0.0/gatk-package-4.5.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
01:33:23.689 INFO  BaseRecalibrator - ------------------------------------------------------------
01:33:23.699 INFO  BaseRecalibrator - The Genome Analysis Toolkit (GATK) v4.5.0.0
01:33:23.700 INFO  BaseRecalibrator - For support and documentation go to https://software.broadinstitute.org/gatk/
01:33:23.701 INFO  BaseRecalibrator - Executing as andrew@compute-0-5 on Linux v5.15.0-75-generic amd64
01:33:23.701 INFO  BaseRecalibrator - Java runtime: OpenJDK 64-Bit Server VM v19.0.2+7-Ubuntu-0ubuntu322.04
01:33:23.702 INFO  BaseRecalibrator - Start Date/Time: May 3, 2024 at 1:33:09 AM UTC
01:33:23.702 INFO  BaseRecalibrator - ------------------------------------------------------------
01:33:23.702 INFO  BaseRecalibrator - ------------------------------------------------------------
01:33:23.704 INFO  BaseRecalibrator - HTSJDK Version: 4.1.0
01:33:23.704 INFO  BaseRecalibrator - Picard Version: 3.1.1
01:33:23.704 INFO  BaseRecalibrator - Built for Spark Version: 3.5.0
01:33:23.705 INFO  BaseRecalibrator - HTSJDK Defaults.COMPRESSION_LEVEL : 2
01:33:23.705 INFO  BaseRecalibrator - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
01:33:23.706 INFO  BaseRecalibrator - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
01:33:23.706 INFO  BaseRecalibrator - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
01:33:23.706 INFO  BaseRecalibrator - Deflater: IntelDeflater
01:33:23.706 INFO  BaseRecalibrator - Inflater: IntelInflater
01:33:23.707 INFO  BaseRecalibrator - GCS max retries/reopens: 20
01:33:23.707 INFO  BaseRecalibrator - Requester pays: disabled
01:33:23.708 INFO  BaseRecalibrator - Initializing engine
01:33:25.694 INFO  FeatureManager - Using codec VCFCodec to read file file:///export/home/andrew/genome/hg38_v0_20231023/Homo_sapiens_assembly38.dbsnp138.vcf
01:33:35.697 INFO  FeatureManager - Using codec VCFCodec to read file file:///export/home/andrew/genome/hg38_v0_20231023/Homo_sapiens_assembly38.known_indels.vcf.gz
01:33:39.674 INFO  FeatureManager - Using codec VCFCodec to read file file:///export/home/andrew/genome/hg38_v0_20231023/Mills_and_1000G_gold_standard.indels.hg38.vcf.gz
01:33:43.430 INFO  FeatureManager - Using codec IntervalListCodec to read file file:///export/home/andrew/genome/hg38_v0_20231023/wgs_coverage_regions.hg38.interval_list
01:33:44.442 INFO  IntervalArgumentCollection - Processing 2875001522 bp from intervals
01:33:44.583 INFO  BaseRecalibrator - Done initializing engine
01:33:44.593 INFO  BaseRecalibrationEngine - The covariates being used here: 
01:33:44.593 INFO  BaseRecalibrationEngine - 	ReadGroupCovariate
01:33:44.593 INFO  BaseRecalibrationEngine - 	QualityScoreCovariate
01:33:44.593 INFO  BaseRecalibrationEngine - 	ContextCovariate
01:33:44.593 INFO  BaseRecalibrationEngine - 	CycleCovariate
01:33:45.067 INFO  ProgressMeter - Starting traversal
01:33:45.068 INFO  ProgressMeter -        Current Locus  Elapsed Minutes       Reads Processed     Reads/Minute
02:42:41.319 INFO  ProgressMeter -        chr4:49105123             68.9              29100000         422121.4
02:42:51.400 INFO  ProgressMeter -        chr4:49109698             69.1              29146000         421760.7
02:43:01.637 INFO  ProgressMeter -        chr4:49118493             69.3              29188000         421328.3
02:43:11.717 INFO  ProgressMeter -        chr4:49124468             69.4              29234000         420971.4
02:43:21.722 INFO  ProgressMeter -        chr4:49139641             69.6              29260000         420336.5
02:43:31.967 INFO  ProgressMeter -        chr4:49147339             69.8              29303000         419924.1
02:43:42.069 INFO  ProgressMeter -        chr4:49149444             70.0              29342000         419471.0
02:43:52.092 INFO  ProgressMeter -        chr4:49271813             70.1              29396000         419241.7
02:44:02.226 INFO  ProgressMeter -        chr4:49642648             70.3              29444000         418917.3
02:44:12.414 INFO  ProgressMeter -        chr4:49709338             70.5              29490000         418560.5
02:44:22.514 INFO  ProgressMeter -        chr4:50511787             70.6              29532000         418157.5
02:44:32.708 INFO  ProgressMeter -        chr4:52623281             70.8              29578000         417803.8
02:44:42.799 INFO  ProgressMeter -        chr4:54001848             71.0              29632000         417574.6
02:44:52.875 INFO  ProgressMeter -        chr4:54587741             71.1              29652000         416869.9
02:45:03.866 INFO  ProgressMeter -        chr4:55306657             71.3              29677000         416149.7
02:45:25.918 INFO  ProgressMeter -        chr4:55334828             71.7              29678000         414029.8
02:45:36.111 INFO  ProgressMeter -        chr4:56622720             71.9              29725000         413705.0
02:45:46.288 INFO  ProgressMeter -        chr4:57417621             72.0              29754000         413133.3
02:45:56.867 INFO  ProgressMeter -        chr4:58080579             72.2              29778000         412456.8
02:46:17.616 INFO  ProgressMeter -        chr4:58622044             72.5              29797000         410752.5
02:46:28.447 INFO  ProgressMeter -        chr4:59886780             72.7              29839000         410310.5
02:46:40.381 INFO  ProgressMeter -        chr4:60206168             72.9              29851000         409355.9
02:46:51.175 INFO  ProgressMeter -        chr4:61951952             73.1              29912000         409183.0
02:47:10.563 INFO  ProgressMeter -        chr4:62092666             73.4              29917000         407450.2
02:47:20.594 INFO  ProgressMeter -        chr4:62917960             73.6              29946000         406918.7
02:47:36.313 INFO  ProgressMeter -        chr4:64074558             73.9              29986000         406016.9
02:47:46.396 INFO  ProgressMeter -        chr4:65541651             74.0              30037000         405784.0
02:47:56.405 INFO  ProgressMeter -        chr4:66571205             74.2              30072000         405343.5
02:48:07.336 INFO  ProgressMeter -        chr4:66748939             74.4              30078000         404431.2
02:48:17.392 INFO  ProgressMeter -        chr4:68445408             74.5              30142000         404380.5
02:48:27.532 INFO  ProgressMeter -        chr4:70612944             74.7              30213000         404416.0
02:48:37.577 INFO  ProgressMeter -        chr4:72627759             74.9              30284000         404460.0
02:48:47.730 INFO  ProgressMeter -        chr4:73663480             75.0              30321000         404041.0
02:48:57.738 INFO  ProgressMeter -        chr4:74117108             75.2              30338000         403371.0
02:49:07.913 INFO  ProgressMeter -        chr4:75482868             75.4              30390000         403153.3
02:49:20.945 INFO  ProgressMeter -        chr4:76088027             75.6              30412000         402286.0
02:49:30.994 INFO  ProgressMeter -        chr4:76969659             75.8              30447000         401858.8
02:49:41.001 INFO  ProgressMeter -        chr4:77475100             75.9              30467000         401239.4
02:49:51.449 INFO  ProgressMeter -        chr4:78097900             76.1              30491000         400636.7
02:50:01.575 INFO  ProgressMeter -        chr4:79166166             76.3              30532000         400287.8
02:50:11.594 INFO  ProgressMeter -        chr4:79641972             76.4              30549000         399635.8
02:50:21.612 INFO  ProgressMeter -        chr4:82137498             76.6              30648000         400057.1
02:50:31.651 INFO  ProgressMeter -        chr4:84101234             76.8              30722000         400149.1
02:50:41.914 INFO  ProgressMeter -        chr4:86264010             76.9              30803000         400312.2
02:50:52.423 INFO  ProgressMeter -        chr4:87000700             77.1              30832000         399779.2
02:51:02.946 INFO  ProgressMeter -        chr4:87958076             77.3              30869000         399350.7
02:51:13.053 INFO  ProgressMeter -        chr4:89207883             77.5              30918000         399114.9
02:51:23.073 INFO  ProgressMeter -        chr4:91248387             77.6              30989000         399171.0
02:51:33.075 INFO  ProgressMeter -        chr4:93443523             77.8              31064000         399279.6
02:51:43.244 INFO  ProgressMeter -        chr4:95584975             78.0              31146000         399463.4
02:51:53.284 INFO  ProgressMeter -        chr4:97495189             78.1              31213000         399465.4
02:52:03.909 INFO  ProgressMeter -        chr4:99102907             78.3              31268000         399264.4
02:52:13.969 INFO  ProgressMeter -       chr4:100728774             78.5              31327000         399163.2
02:52:26.180 INFO  ProgressMeter -       chr4:101716127             78.7              31364000         398601.0
02:52:40.885 INFO  ProgressMeter -       chr4:102333968             78.9              31387000         397654.8
02:52:52.312 INFO  ProgressMeter -       chr4:103050369             79.1              31417000         397076.7
02:53:02.504 INFO  ProgressMeter -       chr4:105293507             79.3              31505000         397335.9
02:53:12.574 INFO  ProgressMeter -       chr4:107398102             79.5              31584000         397490.9
02:53:22.822 INFO  ProgressMeter -       chr4:109485569             79.6              31659000         397580.1
02:53:32.857 INFO  ProgressMeter -       chr4:110495024             79.8              31698000         397235.6
02:53:43.314 INFO  ProgressMeter -       chr4:111413294             80.0              31731000         396782.6
02:53:54.293 INFO  ProgressMeter -       chr4:112325973             80.2              31766000         396313.3
02:54:04.452 INFO  ProgressMeter -       chr4:113299726             80.3              31804000         395951.0
02:54:14.473 INFO  ProgressMeter -       chr4:114312739             80.5              31843000         395614.0
02:54:25.466 INFO  ProgressMeter -       chr4:117120782             80.7              31941000         395930.3
02:54:40.801 INFO  ProgressMeter -       chr4:119136569             80.9              32013000         395569.5
02:54:51.115 INFO  ProgressMeter -       chr4:120794239             81.1              32076000         395507.9
02:55:01.124 INFO  ProgressMeter -       chr4:121788970             81.3              32114000         395163.6
02:55:11.155 INFO  ProgressMeter -       chr4:123197787             81.4              32172000         395064.6
02:55:21.504 INFO  ProgressMeter -       chr4:124910702             81.6              32233000         394977.1
02:55:31.571 INFO  ProgressMeter -       chr4:125644676             81.8              32258000         394472.5
02:55:41.727 INFO  ProgressMeter -       chr4:128000778             81.9              32340000         394658.2
02:55:51.740 INFO  ProgressMeter -       chr4:129832103             82.1              32408000         394684.4
02:56:02.053 INFO  ProgressMeter -       chr4:130571970             82.3              32433000         394163.6
02:56:12.458 INFO  ProgressMeter -       chr4:131198394             82.5              32453000         393577.2
02:56:24.104 INFO  ProgressMeter -       chr4:132119937             82.7              32485000         393040.1
02:56:34.304 INFO  ProgressMeter -       chr4:133741971             82.8              32542000         392921.6
02:56:44.485 INFO  ProgressMeter -       chr4:136148562             83.0              32625000         393118.3
02:56:54.492 INFO  ProgressMeter -       chr4:137564959             83.2              32672000         392895.1
02:57:04.820 INFO  ProgressMeter -       chr4:138580885             83.3              32713000         392575.5
02:57:16.047 INFO  ProgressMeter -       chr4:139005198             83.5              32732000         391923.4
02:57:26.088 INFO  ProgressMeter -       chr4:141189375             83.7              32816000         392143.4
02:57:36.095 INFO  ProgressMeter -       chr4:143282633             83.9              32891000         392258.0
02:57:46.151 INFO  ProgressMeter -       chr4:145332652             84.0              32966000         392368.1
02:57:56.190 INFO  ProgressMeter -       chr4:146531240             84.2              33013000         392146.5
02:58:06.508 INFO  ProgressMeter -       chr4:147008281             84.4              33031000         391560.5
02:58:19.725 INFO  ProgressMeter -       chr4:147879599             84.6              33068000         390978.1
02:58:29.951 INFO  ProgressMeter -       chr4:149243081             84.7              33116000         390758.3
02:58:40.389 INFO  ProgressMeter -       chr4:151164320             84.9              33189000         390817.4
02:58:50.443 INFO  ProgressMeter -       chr4:153165946             85.1              33275000         391058.4
02:59:01.841 INFO  ProgressMeter -       chr4:155004608             85.3              33347000         391031.7
02:59:11.860 INFO  ProgressMeter -       chr4:155619832             85.4              33369000         390524.9
02:59:22.166 INFO  ProgressMeter -       chr4:156524287             85.6              33403000         390138.6
02:59:32.476 INFO  ProgressMeter -       chr4:158929723             85.8              33489000         390359.6
02:59:42.575 INFO  ProgressMeter -       chr4:161009423             86.0              33566000         390491.0
02:59:52.772 INFO  ProgressMeter -       chr4:163506557             86.1              33654000         390742.3
03:00:02.921 INFO  ProgressMeter -       chr4:164237112             86.3              33679000         390266.0
03:00:13.191 INFO  ProgressMeter -       chr4:164686874             86.5              33694000         389666.9
03:00:24.569 INFO  ProgressMeter -       chr4:165184749             86.7              33711000         389010.4
03:00:34.611 INFO  ProgressMeter -       chr4:167592043             86.8              33796000         389239.5
03:00:44.688 INFO  ProgressMeter -       chr4:168678900             87.0              33835000         388936.4
03:00:54.855 INFO  ProgressMeter -       chr4:170325986             87.2              33910000         389040.7
03:01:05.527 INFO  ProgressMeter -       chr4:174173242             87.3              34050000         389851.4
03:01:16.285 INFO  ProgressMeter -       chr4:174970322             87.5              34079000         389384.1
03:01:26.641 INFO  ProgressMeter -       chr4:175887629             87.7              34113000         389005.3
03:01:36.732 INFO  ProgressMeter -       chr4:176487172             87.9              34134000         388499.7
03:01:47.611 INFO  ProgressMeter -       chr4:176980685             88.0              34151000         387892.7
03:01:57.746 INFO  ProgressMeter -       chr4:178090504             88.2              34190000         387592.1
03:02:08.722 INFO  ProgressMeter -       chr4:179178190             88.4              34232000         387265.1
03:02:18.737 INFO  ProgressMeter -       chr4:180483747             88.6              34281000         387088.5
03:02:28.818 INFO  ProgressMeter -       chr4:182289973             88.7              34358000         387223.4
03:02:39.255 INFO  ProgressMeter -       chr4:183908067             88.9              34433000         387309.3
03:02:49.573 INFO  ProgressMeter -       chr4:184309367             89.1              34449000         386741.1
03:03:00.454 INFO  ProgressMeter -       chr4:185491982             89.3              34501000         386538.0
03:03:11.358 INFO  ProgressMeter -       chr4:185827190             89.4              34516000         385920.3
03:03:21.392 INFO  ProgressMeter -       chr4:187561921             89.6              34598000         386115.2
03:03:31.650 INFO  ProgressMeter -       chr4:189524345             89.8              34680000         386293.2
03:03:45.976 INFO  ProgressMeter -           chr5:10334             90.0              34722000         385735.1
03:03:56.705 INFO  ProgressMeter -           chr5:11500             90.2              34724000         384992.6
03:04:07.275 INFO  ProgressMeter -          chr5:344765             90.4              34738000         384397.1
03:04:17.282 INFO  ProgressMeter -          chr5:950759             90.5              34775000         384097.5
03:04:28.252 INFO  ProgressMeter -         chr5:1125981             90.7              34805000         383654.1
03:04:38.271 INFO  ProgressMeter -         chr5:1929767             90.9              34855000         383499.4
03:04:48.334 INFO  ProgressMeter -         chr5:3323744             91.1              34933000         383649.6
03:04:58.342 INFO  ProgressMeter -         chr5:5305262             91.2              35025000         383956.7
03:05:09.748 INFO  ProgressMeter -         chr5:6127899             91.4              35062000         383563.0
03:05:19.780 INFO  ProgressMeter -         chr5:6886618             91.6              35105000         383332.2
03:05:31.191 INFO  ProgressMeter -         chr5:7794285             91.8              35143000         382951.9
03:05:41.252 INFO  ProgressMeter -         chr5:9180483             91.9              35195000         382819.0
03:05:51.288 INFO  ProgressMeter -         chr5:9896026             92.1              35223000         382427.8
03:06:01.894 INFO  ProgressMeter -        chr5:11874741             92.3              35319000         382735.5
03:06:11.922 INFO  ProgressMeter -        chr5:13018957             92.4              35356000         382443.8
03:06:22.047 INFO  ProgressMeter -        chr5:14574567             92.6              35426000         382502.9
03:06:32.671 INFO  ProgressMeter -        chr5:16648765             92.8              35502000         382592.0
03:06:43.164 INFO  ProgressMeter -        chr5:17401539             93.0              35527000         382141.2
03:06:53.225 INFO  ProgressMeter -        chr5:18338900             93.1              35559000         381796.7
03:07:04.591 INFO  ProgressMeter -        chr5:18986892             93.3              35582000         381268.2
03:07:14.631 INFO  ProgressMeter -        chr5:20731488             93.5              35642000         381227.6
03:07:24.719 INFO  ProgressMeter -        chr5:23431257             93.7              35736000         381546.9
03:07:34.804 INFO  ProgressMeter -        chr5:24374051             93.8              35770000         381225.7
03:07:46.874 INFO  ProgressMeter -        chr5:26113966             94.0              35826000         381005.7
03:07:56.880 INFO  ProgressMeter -        chr5:27334629             94.2              35871000         380808.8
03:08:07.152 INFO  ProgressMeter -        chr5:29068168             94.4              35927000         380711.4
03:08:17.283 INFO  ProgressMeter -        chr5:31732474             94.5              36017000         380983.4
03:08:27.430 INFO  ProgressMeter -        chr5:32452298             94.7              36052000         380672.7
03:08:37.671 INFO  ProgressMeter -        chr5:33052042             94.9              36077000         380251.4
03:08:47.858 INFO  ProgressMeter -        chr5:33626950             95.0              36104000         379856.2
03:08:59.355 INFO  ProgressMeter -        chr5:34183604             95.2              36134000         379406.9
03:09:09.375 INFO  ProgressMeter -        chr5:36284967             95.4              36222000         379665.2
03:09:19.530 INFO  ProgressMeter -        chr5:37532274             95.6              36269000         379484.6
03:09:29.692 INFO  ProgressMeter -        chr5:38167397             95.7              36292000         379053.5
03:09:39.744 INFO  ProgressMeter -        chr5:39860889             95.9              36355000         379048.3
03:09:49.757 INFO  ProgressMeter -        chr5:41708766             96.1              36425000         379118.5
03:10:00.092 INFO  ProgressMeter -        chr5:42269607             96.3              36446000         378658.2
03:10:10.153 INFO  ProgressMeter -        chr5:44699190             96.4              36538000         378953.8
03:10:20.292 INFO  ProgressMeter -        chr5:46176451             96.6              36591000         378839.5
03:10:35.167 INFO  ProgressMeter -        chr5:49599495             96.8              36606000         378024.5
03:10:46.397 INFO  ProgressMeter -        chr5:49601862             97.0              36643000         377676.6
03:10:57.190 INFO  ProgressMeter -        chr5:49602010             97.2              36652000         377070.3
03:11:07.240 INFO  ProgressMeter -        chr5:49657655             97.4              36706000         376976.2
03:11:18.319 INFO  ProgressMeter -        chr5:49658643             97.6              36746000         376672.7
03:11:28.517 INFO  ProgressMeter -        chr5:49659706             97.7              36775000         376314.4
03:11:38.534 INFO  ProgressMeter -        chr5:49661472             97.9              36825000         376183.3
03:11:51.280 INFO  ProgressMeter -        chr5:49739973             98.1              36862000         375746.0
03:12:02.365 INFO  ProgressMeter -        chr5:50448413             98.3              36886000         375283.9
03:12:12.740 INFO  ProgressMeter -        chr5:51626017             98.5              36928000         375051.3
03:12:24.200 INFO  ProgressMeter -        chr5:52639748             98.7              36963000         374679.9
03:12:34.381 INFO  ProgressMeter -        chr5:54612938             98.8              37035000         374765.2
03:12:44.577 INFO  ProgressMeter -        chr5:55953218             99.0              37087000         374647.2
03:12:56.350 INFO  ProgressMeter -        chr5:56693236             99.2              37116000         374198.4
03:13:06.548 INFO  ProgressMeter -        chr5:57706825             99.4              37155000         373950.8
03:13:16.577 INFO  ProgressMeter -        chr5:59176002             99.5              37210000         373875.3
03:13:27.164 INFO  ProgressMeter -        chr5:60962917             99.7              37279000         373905.7
03:13:40.849 INFO  ProgressMeter -        chr5:62628904             99.9              37346000         373722.8
03:13:53.831 INFO  ProgressMeter -        chr5:63697925            100.1              37383000         373284.8
03:14:03.997 INFO  ProgressMeter -        chr5:64690504            100.3              37416000         372983.3
03:14:14.502 INFO  ProgressMeter -        chr5:65409774            100.5              37445000         372622.0
03:14:24.607 INFO  ProgressMeter -        chr5:67227975            100.7              37519000         372733.7
03:14:34.783 INFO  ProgressMeter -        chr5:68473609            100.8              37568000         372592.8
03:14:45.758 INFO  ProgressMeter -        chr5:70158331            101.0              37622000         372452.6
03:14:56.163 INFO  ProgressMeter -        chr5:70490139            101.2              37624000         371834.1
03:15:06.225 INFO  ProgressMeter -        chr5:72409945            101.4              37669000         371662.8
03:15:16.389 INFO  ProgressMeter -        chr5:73618052            101.5              37716000         371505.6
03:15:26.646 INFO  ProgressMeter -        chr5:74499212            101.7              37750000         371215.4
03:15:37.405 INFO  ProgressMeter -        chr5:74798404            101.9              37762000         370679.8
03:15:48.749 INFO  ProgressMeter -        chr5:75624388            102.1              37794000         370306.7
03:15:58.794 INFO  ProgressMeter -        chr5:77839350            102.2              37883000         370570.8
03:16:08.871 INFO  ProgressMeter -        chr5:79668161            102.4              37954000         370656.4
03:16:18.951 INFO  ProgressMeter -        chr5:81128386            102.6              38009000         370585.5
03:16:29.155 INFO  ProgressMeter -        chr5:81520740            102.7              38024000         370118.1
03:16:39.920 INFO  ProgressMeter -        chr5:81838162            102.9              38036000         369589.4
03:16:51.139 INFO  ProgressMeter -        chr5:82631293            103.1              38066000         369210.1
03:17:01.195 INFO  ProgressMeter -        chr5:84549933            103.3              38136000         369288.8
03:17:11.454 INFO  ProgressMeter -        chr5:86806974            103.4              38213000         369422.7
03:17:23.391 INFO  ProgressMeter -        chr5:87711147            103.6              38248000         369051.3
03:17:35.632 INFO  ProgressMeter -        chr5:88644332            103.8              38284000         368672.9
03:17:46.575 INFO  ProgressMeter -        chr5:89980161            104.0              38338000         368545.6
03:17:56.612 INFO  ProgressMeter -        chr5:91159509            104.2              38383000         368385.8
03:18:06.894 INFO  ProgressMeter -        chr5:92504481            104.4              38431000         368240.8
03:18:16.960 INFO  ProgressMeter -        chr5:93490662            104.5              38469000         368013.4
03:18:28.215 INFO  ProgressMeter -        chr5:93945867            104.7              38489000         367545.2
03:18:38.240 INFO  ProgressMeter -        chr5:95963241            104.9              38569000         367722.4
03:18:48.248 INFO  ProgressMeter -        chr5:97813596            105.1              38643000         367842.9
03:18:58.767 INFO  ProgressMeter -        chr5:98649102            105.2              38672000         367505.6
03:19:09.352 INFO  ProgressMeter -        chr5:99406277            105.4              38703000         367184.6
03:19:20.514 INFO  ProgressMeter -       chr5:100297850            105.6              38733000         366821.9
03:19:30.517 INFO  ProgressMeter -       chr5:101087872            105.8              38765000         366546.2
03:19:40.590 INFO  ProgressMeter -       chr5:101994205            105.9              38797000         366267.3
03:19:50.632 INFO  ProgressMeter -       chr5:102919864            106.1              38832000         366019.4
03:20:00.723 INFO  ProgressMeter -       chr5:104292437            106.3              38881000         365901.2
03:20:11.401 INFO  ProgressMeter -       chr5:104662113            106.4              38894000         365411.6
03:20:21.608 INFO  ProgressMeter -       chr5:105986943            106.6              38937000         365231.8
03:20:31.853 INFO  ProgressMeter -       chr5:106831578            106.8              38968000         364938.2
03:20:41.928 INFO  ProgressMeter -       chr5:107318382            106.9              38987000         364542.8
03:20:52.491 INFO  ProgressMeter -       chr5:108342280            107.1              39029000         364335.8
03:21:02.500 INFO  ProgressMeter -       chr5:110037803            107.3              39095000         364384.4
03:21:12.916 INFO  ProgressMeter -       chr5:110852256            107.5              39126000         364084.3
03:21:25.620 INFO  ProgressMeter -       chr5:111904973            107.7              39168000         363758.4
03:21:39.209 INFO  ProgressMeter -       chr5:112661775            107.9              39196000         363254.4
03:21:50.307 INFO  ProgressMeter -       chr5:113797889            108.1              39241000         363049.1
03:22:00.796 INFO  ProgressMeter -       chr5:114673600            108.3              39273000         362758.4
03:22:10.816 INFO  ProgressMeter -       chr5:115577155            108.4              39306000         362504.1
03:22:22.235 INFO  ProgressMeter -       chr5:116213439            108.6              39331000         362099.1
03:22:32.497 INFO  ProgressMeter -       chr5:118307672            108.8              39406000         362219.2
03:22:42.540 INFO  ProgressMeter -       chr5:119889607            109.0              39468000         362231.8
03:22:52.680 INFO  ProgressMeter -       chr5:120769940            109.1              39500000         361964.0
03:23:04.161 INFO  ProgressMeter -       chr5:121704817            109.3              39531000         361614.0
03:23:14.189 INFO  ProgressMeter -       chr5:122878568            109.5              39571000         361427.4
03:23:24.490 INFO  ProgressMeter -       chr5:124664432            109.7              39637000         361463.4
03:23:35.016 INFO  ProgressMeter -       chr5:125813754            109.8              39679000         361268.4
03:23:45.045 INFO  ProgressMeter -       chr5:126402923            110.0              39701000         360919.5
03:23:55.066 INFO  ProgressMeter -       chr5:127913510            110.2              39760000         360907.9
03:24:06.858 INFO  ProgressMeter -       chr5:128764353            110.4              39790000         360537.0
03:24:17.016 INFO  ProgressMeter -       chr5:130890416            110.5              39867000         360681.4
03:24:28.865 INFO  ProgressMeter -       chr5:132172437            110.7              39917000         360489.6
03:24:38.943 INFO  ProgressMeter -       chr5:132769784            110.9              39942000         360169.1
03:24:50.790 INFO  ProgressMeter -       chr5:134195560            111.1              39998000         360033.0
03:25:00.993 INFO  ProgressMeter -       chr5:135674946            111.3              40055000         359995.1
03:25:11.171 INFO  ProgressMeter -       chr5:137212523            111.4              40112000         359958.6
03:25:21.265 INFO  ProgressMeter -       chr5:138611391            111.6              40169000         359926.7
03:25:31.333 INFO  ProgressMeter -       chr5:139686603            111.8              40229000         359923.1
03:25:44.258 INFO  ProgressMeter -       chr5:140348149            112.0              40257000         359480.8
03:25:54.638 INFO  ProgressMeter -       chr5:140914470            112.2              40279000         359122.5
03:26:04.674 INFO  ProgressMeter -       chr5:141978233            112.3              40317000         358926.0
03:26:14.906 INFO  ProgressMeter -       chr5:143659465            112.5              40384000         358977.5
03:26:24.913 INFO  ProgressMeter -       chr5:145774486            112.7              40460000         359120.7
03:26:34.992 INFO  ProgressMeter -       chr5:147213974            112.8              40513000         359055.7
03:26:45.203 INFO  ProgressMeter -       chr5:148264265            113.0              40548000         358824.7
03:26:55.378 INFO  ProgressMeter -       chr5:149541191            113.2              40598000         358728.9
03:27:06.992 INFO  ProgressMeter -       chr5:149758161            113.4              40619000         358301.6
03:27:17.673 INFO  ProgressMeter -       chr5:150709316            113.5              40656000         358065.7
03:27:29.397 INFO  ProgressMeter -       chr5:151687119            113.7              40699000         357828.6
03:27:39.472 INFO  ProgressMeter -       chr5:153791777            113.9              40779000         358003.4
03:27:49.636 INFO  ProgressMeter -       chr5:155774013            114.1              40858000         358164.3
03:28:00.207 INFO  ProgressMeter -       chr5:156576482            114.3              40887000         357865.9
03:28:12.713 INFO  ProgressMeter -       chr5:157708256            114.5              40932000         357607.4
03:28:22.780 INFO  ProgressMeter -       chr5:158477769            114.6              40962000         357345.6
03:28:32.840 INFO  ProgressMeter -       chr5:160502540            114.8              41042000         357520.5
03:28:42.872 INFO  ProgressMeter -       chr5:162547953            115.0              41126000         357731.2
03:28:55.815 INFO  ProgressMeter -       chr5:163779310            115.2              41169000         357434.6
03:29:05.820 INFO  ProgressMeter -       chr5:166196952            115.3              41250000         357620.1
03:29:17.006 INFO  ProgressMeter -       chr5:167838219            115.5              41308000         357545.1
03:29:27.263 INFO  ProgressMeter -       chr5:168451614            115.7              41330000         357206.9
03:29:37.597 INFO  ProgressMeter -       chr5:169703669            115.9              41387000         357167.9
03:29:47.798 INFO  ProgressMeter -       chr5:170563647            116.0              41422000         356946.2
03:29:57.803 INFO  ProgressMeter -       chr5:171757568            116.2              41470000         356847.1
03:30:07.805 INFO  ProgressMeter -       chr5:173536288            116.4              41549000         357014.7
03:30:19.383 INFO  ProgressMeter -       chr5:174521728            116.6              41595000         356818.4
03:30:29.847 INFO  ProgressMeter -       chr5:175709559            116.7              41638000         356653.7
03:30:40.769 INFO  ProgressMeter -       chr5:176716838            116.9              41681000         356466.2
03:30:51.045 INFO  ProgressMeter -       chr5:178479178            117.1              41756000         356585.3
03:31:01.085 INFO  ProgressMeter -       chr5:180470076            117.3              41828000         356690.4
03:31:11.355 INFO  ProgressMeter -       chr5:181045923            117.4              41856000         356409.0
03:31:23.191 INFO  ProgressMeter -           chr6:97379            117.6              41871000         355938.8
03:31:34.162 INFO  ProgressMeter -         chr6:2069663            117.8              41963000         356167.3
03:31:44.182 INFO  ProgressMeter -         chr6:3350141            118.0              42017000         356120.8
03:31:54.209 INFO  ProgressMeter -         chr6:3951905            118.2              42043000         355837.2
03:32:07.763 INFO  ProgressMeter -         chr6:5863593            118.4              42118000         355791.8
03:32:18.618 INFO  ProgressMeter -         chr6:7095518            118.6              42172000         355704.3
03:32:28.675 INFO  ProgressMeter -         chr6:9022181            118.7              42245000         355817.0
03:32:38.748 INFO  ProgressMeter -        chr6:10139170            118.9              42283000         355634.1
